,num_critic_for_reviews,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,content_rating,imdb_score,Biography,Comedy,Crime,Drama,Romance,Mystery_Thriller_Horror,Sci-Fi_Fantasy,Family_Animation,Action_Adventure,History_War,Others,director_rank,actor1_rank,actor2_rank,actor3_rank,gross_budget_ratio,log_duration,log_cast_total_facebook_likes,log_director_facebook_likes,log_budget,log_gross_budget_ratio,log_movie_facebook_likes,log_actor_1_facebook_likes,log_actor_2_facebook_likes,log_actor_3_facebook_likes
3496,449.0,93749203.0,264047,0.0,491.0,R,7.3,0,0,0,1,0,1,0,0,0,0,0,8,8,5,6,3.024167838709677,4.927253685157205,9.949989386187548,0.0,17.24949776244942,1.106635958995904,0.0,9.798127036878302,6.891625897052253,6.773080375655535
3497,285.0,51872378.0,88241,0.0,266.0,R,6.7,0,0,1,0,0,1,0,0,0,0,0,8,3,3,5,3.9901829230769232,4.543294782270004,7.941651252930556,4.804021044733257,16.38045991542581,1.3838370752335922,4.804021044733257,6.771935555839602,6.133398042996649,5.948034989180646
3498,153.0,83348920.0,60230,0.0,118.0,PG,6.7,0,1,0,0,0,0,0,1,1,0,0,7,5,3,5,0.6314312121212121,4.5217885770490405,9.901635839172654,3.5553480614894135,18.698312480550644,-0.4597662708820341,3.5553480614894135,9.852194258148577,6.018593214496234,5.187385805840755
3499,324.0,113709992.0,108843,1.0,281.0,R,6.1,0,1,0,1,0,0,0,0,0,0,0,8,6,4,7,16.244284571428572,4.700480365792417,10.750342457690289,0.0,15.761420707019587,2.7877411282269056,0.0,9.740968623038354,9.615805480084347,9.305650551780507
3500,156.0,418268.0,37156,3.0,129.0,R,5.3,0,1,0,0,1,0,0,0,0,0,0,6,4,5,4,0.13942266666666667,4.465908118654584,9.030376034755907,3.044522437723423,14.914122846632385,-1.9702451922479087,3.044522437723423,8.294049640102028,8.006367567650246,6.030685260261263
3501,272.0,23219748.0,84508,0.0,308.0,PG-13,5.6,0,0,0,1,1,0,0,0,1,1,0,7,2,2,3,0.29024685,4.653960350157523,7.002155954403621,6.300785794663244,18.197537192638155,-1.2370235111762056,6.300785794663244,6.678342114654332,5.147494476813453,4.30406509320417
3502,67.0,11860839.0,5156,0.0,21.0,PG,5.4,0,0,0,0,0,0,0,0,0,0,1,6,3,3,4,1.317871,4.430816798843313,8.43750042250699,4.1588830833596715,16.012735135300492,0.2760175557211454,4.1588830833596715,7.600902459542082,6.79346613258001,6.617402977974478
3503,411.0,48056940.0,155153,0.0,524.0,R,6.8,0,0,0,0,0,1,0,0,0,0,0,7,3,3,4,16.01898,4.700480365792417,7.713784616598755,5.707110264748875,14.914122846632385,2.7737742692011813,5.707110264748875,6.907755278982137,6.037870919922137,6.021023349349527
3504,124.0,85433.0,69676,2.0,131.0,R,7.8,0,0,1,1,1,1,0,0,0,0,0,8,3,2,3,0.0063283703703703705,4.875197323201151,8.691818541575723,6.814542897259958,16.41820024340866,-5.062712521409938,6.814542897259958,8.517193191416238,5.455321115357702,5.44673737166631
3505,393.0,2319187.0,92640,0.0,212.0,R,7.0,0,0,1,1,0,1,0,0,0,0,0,8,4,4,4,0.11595935,4.61512051684126,8.528330935826693,0.0,16.811242831518264,-2.1545155803255582,0.0,8.006367567650246,6.907755278982137,6.78897174299217
3506,129.0,82389560.0,106820,1.0,147.0,R,6.5,0,1,0,0,0,0,0,0,0,0,0,7,3,3,4,4.8464447058823525,4.6443908991413725,8.196161139282902,3.7376696182833684,16.64872390202049,1.5782453858030836,3.7376696182833684,6.732210706467206,6.628041376179533,6.418364935936212
3507,82.0,91443253.0,21034,0.0,153.0,PG,5.8,1,0,0,1,0,0,0,0,0,0,0,7,2,2,4,7.620271083333333,4.59511985013459,6.4967749901858625,4.867534450455582,16.300417207752275,2.030811944306366,4.867534450455582,5.988961416889864,4.7535901911063645,4.3694478524670215
3510,368.0,21589307.0,135286,1.0,261.0,PG-13,7.4,0,0,0,1,0,0,0,0,0,0,0,8,6,4,9,2.1589307,4.867534450455582,9.543951376316363,5.820082930352362,16.11809565095832,0.7696130528239041,5.820082930352362,9.305650551780507,6.907755278982137,6.709304340258298
3511,62.0,6643.0,11965,2.0,39.0,R,6.4,0,1,0,0,0,1,1,0,0,0,0,7,3,4,6,0.007381111111111111,4.61512051684126,8.339023005744759,1.791759469228055,13.710150042306449,-4.908831094641207,1.791759469228055,6.882437470997847,6.853299093186078,6.588926477533519
3512,359.0,35266619.0,108242,1.0,371.0,R,5.9,0,0,0,1,0,1,1,0,0,0,0,7,5,6,5,1.1755539666666666,4.605170185988092,9.906034306802704,4.68213122712422,17.216707939626428,0.16173949748621513,4.68213122712422,9.740968623038354,7.600902459542082,6.280395838960195
3513,230.0,1984743.0,20616,3.0,70.0,R,6.6,0,0,0,1,1,0,0,0,0,0,0,7,5,3,4,0.1240464375,4.787491742782046,9.307376334487778,4.74493212836325,16.588099280204055,-2.087099287515471,4.74493212836325,9.210340371976184,5.755742213586912,5.736572297479192
3514,502.0,424645577.0,498397,1.0,706.0,PG-13,7.6,0,0,0,0,0,1,1,0,1,0,0,8,6,5,5,3.2665044384615385,4.983606621708336,10.806794356851988,6.230481447578482,18.683045008419857,1.1837204340797862,6.230481447578482,10.4341158035983,9.546812608597396,6.259581464064923
3515,403.0,337103873.0,305008,1.0,591.0,PG-13,6.7,0,0,0,0,0,1,1,0,1,0,0,8,6,6,7,2.6968309839999995,4.812184355372417,11.3069462598256,6.230481447578482,18.643824295266576,0.9920773740440662,6.230481447578482,10.4341158035983,9.998797732340453,9.546812608597396
3516,389.0,281666058.0,166137,1.0,383.0,PG-13,6.6,0,0,0,0,0,0,1,0,1,0,0,8,6,6,7,1.7604128625,4.919980925828125,11.3069462598256,6.230481447578482,18.890684373198102,0.5655483625061568,6.230481447578482,10.4341158035983,9.998797732340453,9.546812608597396
3517,201.0,38543473.0,84382,2.0,158.0,R,5.1,0,1,0,0,0,0,0,0,0,0,0,7,2,3,3,0.963586825,4.543294782270004,7.305188215393037,3.9512437185814275,17.50439001207821,-0.03709268102065446,3.9512437185814275,6.52649485957079,5.971261839790462,5.365976015021851
3519,443.0,93417865.0,128306,2.0,497.0,PG,6.5,0,0,0,0,0,1,1,1,1,0,0,8,4,3,4,0.4916729736842105,4.867534450455582,8.526351129201004,6.4967749901858625,19.06253463012476,-0.70994147112631,6.4967749901858625,7.600902459542082,6.45833828334479,6.403574197934815
3520,217.0,13362308.0,31898,1.0,111.0,PG-13,6.9,0,0,0,1,0,0,0,0,0,0,0,8,8,7,5,0.7423504444444444,4.709530201312334,10.579157899044741,6.484635235635252,16.70588231586044,-0.2979338502169858,6.484635235635252,10.085809109330082,9.546812608597396,6.003887067106539
3522,291.0,17237244.0,57210,3.0,158.0,R,6.8,0,0,1,1,0,1,0,0,0,0,0,8,7,2,3,1.1491496,4.804021044733257,10.024554080515571,5.3471075307174685,16.523560759066484,0.1390221905653761,5.3471075307174685,9.998797732340453,5.099866427824199,4.812184355372417
3523,85.0,26761283.0,43084,0.0,99.0,PG-13,6.7,0,0,0,1,1,0,0,0,0,0,0,7,3,3,4,1.0292801153846154,4.770684624465665,8.069968149059841,4.574710978503383,17.073607095985757,0.02885964078280807,4.574710978503383,6.652863029353347,6.259581464064923,6.07993319509559
3524,253.0,1330827.0,9866,2.0,73.0,R,7.0,0,0,0,0,0,1,0,0,0,0,0,8,7,3,4,0.19011814285714285,4.770684624465665,9.897419177134521,0.0,15.761420707019587,-1.6601095955506968,0.0,9.798127036878302,6.756932389247553,6.214608098422191
3525,159.0,5773519.0,28618,2.0,91.0,PG-13,6.0,0,0,0,1,0,1,1,0,0,0,0,8,4,4,4,0.144337975,4.700480365792417,9.463120392418698,4.770684624465665,17.50439001207821,-1.935597680811509,4.770684624465665,9.305650551780507,6.907755278982137,5.659482215759621
3527,393.0,26903709.0,312629,0.0,475.0,R,8.1,1,0,0,1,0,0,0,0,1,0,1,8,6,6,5,0.7079923421052632,4.812184355372417,10.524225317577933,7.600902459542082,17.45309671769066,-0.34532200158241716,7.600902459542082,10.165851817003619,9.210340371976184,6.154858094016418
3528,298.0,123070338.0,62836,0.0,345.0,PG,6.8,0,1,0,0,0,0,1,1,1,0,0,7,2,2,3,0.61535169,4.532599493153256,6.54534966033442,4.727387818712341,19.11382792451231,-0.48556132096307747,4.727387818712341,5.616771097666572,5.0106352940962555,4.727387818712341
3529,335.0,49874933.0,161168,4.0,287.0,R,6.5,0,1,1,1,0,0,0,0,0,0,0,8,6,3,7,1.918266653846154,4.859812404361672,9.515837804297965,0.0,17.073607095985757,0.6514219938292473,0.0,9.392661928770137,6.021023349349527,5.953243334287785
3530,283.0,16168741.0,99430,1.0,182.0,R,7.4,0,0,0,1,0,0,0,0,0,0,1,8,3,1,1,2.021092625,4.6443908991413725,6.248042874508429,4.6913478822291435,15.89495209964411,0.703638268642911,4.6913478822291435,6.173786103901937,2.4849066497880004,1.9459101490553132
3532,486.0,206360018.0,414070,3.0,532.0,PG-13,7.1,0,0,0,0,0,0,1,0,1,0,0,7,6,5,7,1.2138824588235295,4.718498871295094,10.99881110590447,5.438079308923196,18.951308995014536,0.1938238665523903,5.438079308923196,10.165851817003619,9.903487552536127,9.392661928770137
3533,223.0,64998368.0,213898,4.0,250.0,PG-13,7.2,0,1,0,0,1,0,0,0,0,0,1,8,4,3,4,3.823433411764706,4.718498871295094,9.447465720810811,3.58351893845611,16.64872390202049,1.34114881783191,3.58351893845611,9.210340371976184,6.621405651764134,6.61472560020376
3535,23.0,3333823.0,5612,0.0,122.0,PG-13,5.5,0,0,0,1,0,1,1,0,0,0,0,6,3,4,4,0.33338229999999996,4.709530201312334,8.568266461600238,4.0943445622221,16.11809565095832,-1.0984653994568583,4.0943445622221,6.71295620067707,6.63200177739563,6.54965074223381
3536,141.0,107225164.0,27130,0.0,126.0,PG,6.3,0,1,0,0,0,0,0,1,1,0,0,7,5,4,5,1.468837863013699,4.574710978503383,10.100287128510736,1.791759469228055,18.105969999112666,0.38447151874743807,1.791759469228055,9.998797732340453,6.907755278982137,6.028278520230698
3537,169.0,119793567.0,64387,0.0,85.0,PG,6.5,0,1,0,0,0,0,1,1,0,0,0,7,3,2,2,1.5358149615384615,4.553876891600541,6.742880635791903,2.8903717578961645,18.172219384653864,0.429061159720261,2.8903717578961645,6.432940092739179,5.081404364984463,2.8903717578961645
3538,252.0,3325638.0,52509,3.0,84.0,PG-13,7.1,0,1,1,1,0,0,1,0,0,0,0,7,3,2,3,1.3302551999999999,4.48863636973214,7.590852123688581,2.6390573296152584,14.73180128983843,0.28537080352635547,2.6390573296152584,6.804614520062624,5.673323267171493,5.3706380281276624
3539,270.0,18112929.0,52642,0.0,271.0,R,5.0,0,0,0,0,0,1,1,0,0,0,0,5,3,3,4,18.112929,4.454347296253507,7.887959336599945,2.8903717578961645,13.815510557964274,2.8966259926665154,2.8903717578961645,6.907755278982137,6.144185634125646,5.703782474656201
3540,115.0,1243961.0,13421,0.0,34.0,R,6.0,0,1,0,0,0,0,0,0,0,0,0,6,3,4,4,1.4634835294117647,4.477336814478207,8.234830280442056,2.70805020110221,13.652991628466498,0.38081957284101087,2.70805020110221,6.843749949006225,6.806829360392176,6.340359303727752
3541,5.0,7705974.0,3543,1.0,8.0,R,7.5,0,1,0,0,0,0,0,0,0,0,1,8,2,2,3,0.2613971774236054,4.48863636973214,6.306275286948016,2.70805020110221,17.19922070593898,-1.3417142757707212,2.70805020110221,5.7430031878094825,4.90527477843843,4.553876891600541
3543,351.0,150056505.0,216581,3.0,397.0,R,6.4,0,1,0,0,0,0,0,0,0,0,0,7,3,3,5,8.336472500000001,4.574710978503383,7.9269635448629785,4.48863636973214,16.70588231586044,2.1206401652664595,4.48863636973214,6.824373670043086,6.682108597449809,5.796057750765372
3545,58.0,52543632.0,12676,2.0,84.0,PG-13,5.6,0,0,1,0,0,1,0,0,0,0,0,6,3,3,4,3.980578181818182,4.430816798843313,7.739359202689098,2.4849066497880004,16.3957273875566,1.3814270805590319,2.4849066497880004,6.907755278982137,5.84354441703136,5.811140992976701
3546,653.0,333130696.0,682155,3.0,1097.0,PG-13,8.1,0,0,0,0,0,0,1,0,1,0,0,8,5,6,6,1.9595923294117648,4.795790545596741,10.387085854047635,6.3473892096560105,18.951308995014536,0.6727364564103455,6.3473892096560105,9.546812608597396,9.546812608597396,8.006367567650246
3547,125.0,71017784.0,27257,3.0,59.0,PG,5.4,0,1,0,0,0,0,1,1,1,0,0,5,2,2,2,0.6763598476190477,4.653960350157523,6.81783057145415,4.204692619390966,18.469470908121796,-0.39103002560756406,4.204692619390966,6.523562306149512,4.2626798770413155,3.6888794541139363
3549,88.0,49002815.0,15665,2.0,35.0,PG,6.4,0,1,0,0,0,0,0,1,0,0,0,7,3,3,5,2.2274006818181817,4.543294782270004,8.056109659545061,3.7376696182833684,16.90655301132259,0.8008352920817732,3.7376696182833684,6.882437470997847,6.343880434126331,6.248042874508429
3550,393.0,71588220.0,134869,1.0,304.0,PG-13,6.2,0,0,0,0,0,1,1,0,0,0,0,7,3,3,3,3.579411,4.605170185988092,7.575071699507561,4.844187086458591,16.811242831518264,1.2751982617371986,4.844187086458591,6.907755278982137,5.8289456176102075,5.521460917862246
3551,275.0,134455175.0,97664,2.0,232.0,R,5.7,0,1,1,0,0,0,0,0,0,0,0,7,4,3,5,3.841576428571429,4.787491742782046,8.67008593751938,4.51085950651685,17.37085861945369,1.3458828106297689,4.51085950651685,8.294049640102028,6.806829360392176,6.522092798170152
3552,359.0,91439400.0,200647,0.0,384.0,PG-13,7.0,0,0,0,0,0,1,0,0,1,0,0,7,7,4,6,1.828788,4.663439094112067,9.73902556004294,5.159055299214529,17.72753356339242,0.6036534523570912,5.159055299214529,9.546812608597396,6.498282149476434,6.492239835020471
3553,597.0,56667870.0,439176,0.0,695.0,R,8.1,1,0,0,1,0,0,0,0,0,1,0,8,3,3,4,2.8333935,4.897839799950911,8.35490952835879,0.0,16.811242831518264,1.0414751098968131,0.0,7.600902459542082,6.492239835020471,6.214608098422191
3554,161.0,15152879.0,13506,0.0,68.0,PG-13,4.0,0,0,0,1,0,1,0,0,0,0,0,4,5,3,4,3.0305758,4.532599493153256,10.755090418788047,2.0794415416798357,15.424948470398375,1.108752634470594,2.0794415416798357,10.714417768752456,6.293419278846481,5.991464547107982
3556,175.0,33631221.0,48559,1.0,145.0,R,6.0,0,0,1,1,0,1,0,0,0,0,0,7,4,3,3,1.34524884,4.709530201312334,8.238536930171769,4.394449154672439,17.034386382832476,0.29657900709376617,4.394449154672439,8.006367567650246,6.3473892096560105,4.394449154672439
3557,535.0,13214255.0,96233,1.0,313.0,R,7.4,0,0,0,1,0,0,0,0,0,0,1,8,4,2,4,1.2012959090909092,4.6443908991413725,8.31434234336979,6.907755278982137,16.213405830762646,0.1834008983376702,6.907755278982137,8.006367567650246,5.616771097666572,5.605802066295998
3558,10.0,2859955.0,2417,2.0,32.0,PG-13,6.0,0,0,0,1,0,0,0,0,0,0,1,6,3,3,4,2.3832958333333334,4.727387818712341,7.893945138235959,3.367295829986474,13.997832114758229,0.8684843336482875,3.367295829986474,6.7912214627261855,6.742880635791903,6.1070228877422545
3559,450.0,32154410.0,148327,0.0,274.0,R,7.1,0,0,1,1,0,1,0,0,0,0,0,8,6,3,4,1.0718136666666669,4.663439094112067,9.823848929875911,0.0,17.216707939626428,0.06935222913248003,0.0,9.740968623038354,6.523562306149512,5.60947179518496
3560,186.0,4435083.0,27882,2.0,119.0,R,7.1,1,0,0,1,1,0,0,0,0,1,0,8,4,5,3,0.2463935,4.7535901911063645,10.583118803042552,1.791759469228055,16.70588231586044,-1.4008254275408571,1.791759469228055,10.126631103850338,9.546812608597396,5.356586274672012
3561,163.0,28772222.0,33958,1.0,163.0,PG-13,5.3,0,0,1,0,0,1,0,0,1,0,1,6,3,4,6,0.2740211619047619,4.736198448394496,8.284504227258497,2.9444389791664403,18.469470908121796,-1.2945499423473412,2.9444389791664403,6.907755278982137,6.799055862058796,6.742880635791903
3562,412.0,17750583.0,93548,0.0,307.0,R,7.2,1,0,0,1,0,0,0,0,0,0,0,8,5,6,5,0.5916861,4.804021044733257,10.27273809117664,0.0,17.216707939626428,-0.5247790212096956,0.0,9.546812608597396,9.472704636443673,6.704414354964107
3563,56.0,70492685.0,11600,5.0,64.0,R,6.7,0,1,0,1,0,0,0,0,0,0,0,6,3,4,5,4.146628529411766,4.812184355372417,8.576593534697684,4.5217885770490405,16.64872390202049,1.4222956015134354,4.5217885770490405,6.907755278982137,6.786716950605081,6.744059186311348
3564,239.0,35754555.0,47954,0.0,150.0,PG-13,6.8,0,0,0,1,0,0,0,0,0,0,1,7,5,3,7,0.6920527973715277,4.709530201312334,9.790934566296798,3.6635616461296463,17.760281261070663,-0.36809302949525446,3.6635616461296463,9.680344001221918,6.799055862058796,6.133398042996649
3565,454.0,91121452.0,467613,1.0,608.0,PG-13,8.1,1,0,0,1,0,1,0,0,0,1,0,9,5,3,4,6.508675142857142,4.736198448394496,9.918129829272997,4.343805421853684,16.454567887579532,1.8731359244274355,4.343805421853684,9.852194258148577,5.973809611869261,5.720311776607412
3566,242.0,7556708.0,30284,1.0,102.0,R,6.6,0,0,0,1,0,0,0,0,0,0,0,8,8,4,4,0.5037805333333333,4.663439094112067,9.58493381641726,6.727431724850855,16.523560759066484,-0.6856145554819861,6.727431724850855,9.472704636443673,6.716594773520978,5.8944028342648505
3567,218.0,86208010.0,97045,1.0,285.0,PG-13,5.7,0,1,0,0,0,0,0,0,0,0,0,7,7,4,6,2.463086,4.6913478822291435,9.691469384005337,4.61512051684126,17.37085861945369,0.9014150352969936,4.61512051684126,9.472704636443673,6.80128303447162,6.732210706467206
3568,536.0,356454367.0,345198,1.0,773.0,PG,8.3,0,1,0,1,0,0,1,1,1,0,0,9,4,3,4,2.036882097142857,4.553876891600541,7.987524479848767,0.0,18.980296531887788,0.7114202549327293,0.0,6.907755278982137,6.642486801367256,5.950642552587727
3569,113.0,44469602.0,23480,0.0,83.0,PG,7.4,1,0,0,1,0,0,0,0,0,0,1,8,2,2,3,2.6158589411764708,4.859812404361672,6.858565034791365,3.9318256327243257,16.64872390202049,0.9615925105725048,3.9318256327243257,6.056784013228625,5.455321115357702,4.48863636973214
3570,176.0,13746550.0,29322,5.0,104.0,R,6.1,0,1,0,0,1,0,0,0,1,0,0,7,5,4,5,6.873275,4.605170185988092,9.675457079648524,3.044522437723423,14.508657738524219,1.9276407029787734,3.044522437723423,9.546812608597396,6.42648845745769,6.313548046277095
3572,217.0,10880926.0,54147,2.0,127.0,R,6.5,0,0,1,1,0,1,0,0,1,0,0,7,4,3,4,0.3626975333333333,4.770684624465665,8.355379895253634,4.330733340286331,17.216707939626428,-1.0141860335619168,4.330733340286331,8.006367567650246,6.519147287940395,5.159055299214529
3573,444.0,14123773.0,108683,4.0,561.0,R,5.3,0,0,1,1,0,0,0,0,0,0,0,6,5,3,3,2.8247546000000003,4.543294782270004,9.417842227300435,6.253828811575473,15.424948470398375,1.0384214935685885,6.253828811575473,9.305650551780507,6.79346613258001,5.2574953720277815
3575,148.0,84518155.0,35965,0.0,144.0,R,4.9,0,1,0,0,0,0,0,0,0,0,0,5,3,4,5,4.22590775,4.605170185988092,7.8838232148921525,5.579729825986222,16.811242831518264,1.4412340898027423,5.579729825986222,6.8966943316227125,6.721425700790643,5.579729825986222
3576,141.0,317125.0,23334,0.0,87.0,R,6.2,0,0,0,1,1,0,0,0,0,0,0,7,5,5,9,0.0198203125,4.718498871295094,10.137333626983473,4.653960350157523,16.588099280204055,-3.9210479833024725,4.653960350157523,9.798127036878302,8.699514748210191,6.617402977974478
3577,521.0,208543795.0,317542,0.0,620.0,PG-13,7.6,0,0,0,1,0,0,1,0,1,0,0,8,5,6,5,1.226728205882353,4.867534450455582,9.572410734431823,5.288267030694535,18.951308995014536,0.20435063009324064,5.288267030694535,9.210340371976184,7.600902459542082,6.784457062637643
3578,228.0,47553512.0,54101,0.0,210.0,PG-13,5.8,0,0,0,0,0,1,0,0,1,0,0,6,2,3,3,0.95107024,4.48863636973214,7.220373836723949,4.343805421853684,17.72753356339242,-0.05016736006850676,4.343805421853684,6.194405391104672,5.697093486505405,5.0689042022202315
3579,349.0,610968.0,170155,1.0,249.0,R,8.3,0,0,0,1,0,0,0,0,0,0,0,8,1,2,2,0.16078105263157896,4.74493212836325,5.375278407684165,5.846438775057725,15.150511624696614,-1.8277117610731597,5.846438775057725,4.30406509320417,4.23410650459726,3.258096538021482
3580,248.0,53884821.0,51204,0.0,247.0,R,4.6,0,0,0,0,0,1,0,0,0,0,0,6,2,2,3,10.7769642,4.564348191467836,6.683360945766275,3.1780538303479458,15.424948470398375,2.3774109117199687,3.1780538303479458,5.459585514144159,4.77912349311153,4.727387818712341
3581,378.0,245428137.0,242420,2.0,918.0,PG-13,5.7,0,0,0,0,0,0,1,0,1,0,0,8,3,3,5,1.1687054142857145,5.10594547390058,8.291045131081729,0.0,19.162618088681743,0.15589665268836217,0.0,6.881411303642535,6.862757913051401,6.694562058521095
3582,253.0,78747585.0,89770,0.0,342.0,PG-13,5.6,0,1,0,0,0,0,1,1,1,0,0,8,5,7,6,0.8948589204545454,4.663439094112067,10.473534460960238,0.0,18.29284737244248,-0.11108920390936258,0.0,9.998797732340453,9.305650551780507,6.907755278982137
3583,663.0,12784397.0,70336,0.0,269.0,PG-13,7.3,0,0,0,1,0,0,1,0,0,0,0,8,3,3,3,7.102442777777778,4.532599493153256,7.885329239273191,5.236441962829949,14.403297222866392,1.9604387780826744,5.236441962829949,7.600902459542082,6.126869184114185,5.123963979403259
3584,358.0,155181732.0,147497,0.0,499.0,PG-13,6.1,0,0,0,1,0,1,0,0,1,0,0,6,6,4,4,1.410743018181818,4.736198448394496,9.7242412622591,4.127134385045092,18.51599092375669,0.34411652884321825,4.127134385045092,9.392661928770137,7.600902459542082,6.784457062637643
3585,123.0,1512815.0,8885,0.0,56.0,R,5.8,0,0,0,1,0,0,0,0,1,0,1,8,6,4,4,0.0605126,4.584967478670572,9.971800192718215,5.003946305945459,17.034386382832476,-2.804903671166564,5.003946305945459,9.903487552536127,6.424869023905388,6.0844994130751715
3586,405.0,83299761.0,117719,2.0,306.0,PG-13,7.5,1,1,0,1,0,0,0,0,0,1,1,8,7,4,6,2.379993171428572,4.8283137373023015,9.893891658862682,4.624972813284271,17.37085861945369,0.8670976185316085,4.624972813284271,9.615805480084347,7.600902459542082,6.715383386334681
3587,178.0,12276810.0,57674,0.0,126.0,PG-13,6.5,0,0,0,0,0,1,1,0,1,0,0,7,6,3,5,0.472185,4.762173934797756,9.789590705856016,6.637258031284457,17.073607095985757,-0.7503844210360433,6.637258031284457,9.680344001221918,6.297109319933935,6.259581464064923
3588,146.0,10494494.0,19586,1.0,109.0,PG-13,4.4,0,0,1,0,0,1,0,0,1,0,0,5,2,3,3,0.5830274444444444,4.499809670330265,6.516193076042964,3.4339872044851463,16.70588231586044,-0.5395210192208425,3.4339872044851463,5.3471075307174685,5.262690188904886,5.187385805840755
3589,126.0,7764027.0,38459,0.0,119.0,R,6.7,0,1,0,1,0,0,0,0,0,0,0,7,3,3,4,0.7764026999999999,4.48863636973214,7.630946580890459,0.0,16.11809565095832,-0.2530839501044571,0.0,6.4425401664681985,6.208590026096629,5.7745515455444085
3591,275.0,44134898.0,72803,3.0,171.0,PG-13,7.3,0,1,0,1,0,0,0,0,0,0,0,8,7,5,7,3.394992153846154,4.624972813284271,9.919852906622392,3.9318256327243257,16.38045991542581,1.222301449917018,3.9318256327243257,9.472704636443673,8.699514748210191,5.886104031450156
3592,211.0,30688364.0,69355,0.0,211.0,PG-13,6.2,0,0,0,1,0,1,0,0,1,0,0,7,3,2,3,1.096013,4.812184355372417,7.1592919047975645,5.908082938168931,17.14771506813948,0.09167904976934749,5.908082938168931,6.838405200847344,5.267858159063328,4.736198448394496
